2021	2021	NULL	NULL	NULL				
2022	2022	NULL	NULL	NULL				
2023	2023	NULL	NULL	NULL				
2024	2024	NULL	NULL	NULL				
2025	2025	NULL	NULL	NULL				
2026	2026	NULL	NULL	NULL				
2027	2027	NULL	NULL	NULL				
2028	2028	NULL	NULL	NULL				
2029	2029	NULL	NULL	NULL				
2030	2030	NULL	NULL	NULL				
2031	2031	NULL	NULL	NULL				
2032	2032	NULL	NULL	NULL				
2033	2033	NULL	NULL	NULL				
2034	2034	NULL	NULL	NULL				
2035	2035	NULL	NULL	NULL				
2036	2036	NULL	NULL	NULL				
2037	2037	NULL	NULL	NULL				
2038	2038	NULL	NULL	NULL				
2039	2039	NULL	NULL	NULL				
2040	2040	NULL	NULL	NULL				
2041	2041	NULL	NULL	NULL				
2042	2042	NULL	NULL	NULL				
2043	2043	NULL	NULL	NULL				
2044	2044	NULL	NULL	NULL				
2045	2045	NULL	NULL	NULL				
2046	2046	NULL	NULL	NULL				
2047	2047	NULL	NULL	NULL				
2048	2048	NULL	NULL	NULL				
2049	2049	NULL	NULL	NULL				
2050	2050	NULL	NULL	NULL				
2051	2051	NULL	NULL	NULL				
2052	2052	NULL	NULL	NULL				
2053	2053	NULL	NULL	NULL				
2054	2054	NULL	NULL	NULL				
2055	2055	NULL	NULL	NULL				
2056	2056	NULL	NULL	NULL				
2057	2057	NULL	NULL	NULL				
2058	2058	NULL	NULL	NULL				
2059	2059	NULL	NULL	NULL				
2060	2060	NULL	NULL	NULL				
2061	2061	NULL	NULL	NULL				
2062	2062	NULL	NULL	NULL				
2063	2063	NULL	NULL	NULL				
2064	2064	NULL	NULL	NULL				
2065	2065	NULL	NULL	NULL				
2066	2066	NULL	NULL	NULL				
2067	2067	NULL	NULL	NULL				
2069	2069	NULL	NULL	NULL				
2070	2070	NULL	NULL	NULL				
2071	2071	NULL	NULL	NULL				
2072	2072	NULL	NULL	NULL				
2073	2073	NULL	NULL	NULL				
2074	2074	NULL	NULL	NULL				
2076	2076	NULL	NULL	NULL				
2077	2077	NULL	NULL	NULL				
2079	2079	NULL	NULL	NULL				
2080	2080	NULL	NULL	NULL				
2086	2086	NULL	NULL	NULL				
2090	2090	NULL	NULL	NULL				
2091	2091	NULL	NULL	NULL				
2094	2094	NULL	NULL	NULL				
2095	2095	NULL	NULL	NULL				
2096	2096	NULL	NULL	NULL				
2097	2097	NULL	NULL	NULL				
2098	2098	NULL	NULL	NULL				
2099	2099	NULL	NULL	NULL				
2101	2101	NULL	NULL	NULL				
2102	2102	NULL	NULL	NULL				
2104	2104	NULL	NULL	NULL				
2105	2105	NULL	NULL	NULL				
2106	2106	NULL	NULL	NULL				
2107	2107	NULL	NULL	NULL				
2108	2108	NULL	NULL	NULL				
2109	2109	NULL	NULL	NULL				
2110	2110	NULL	NULL	NULL				
2112	2112	NULL	NULL	NULL				
2113	2113	NULL	NULL	NULL				
2115	2115	NULL	NULL	NULL				
2116	2116	NULL	NULL	NULL				
2117	2117	NULL	NULL	NULL				
2119	2119	NULL	NULL	NULL				
2120	2120	NULL	NULL	NULL				
2121	2121	NULL	NULL	NULL				
2122	2122	NULL	NULL	NULL				
2123	2123	NULL	NULL	NULL				
2124	2124	NULL	NULL	NULL				
2125	2125	NULL	NULL	NULL				
2126	2126	NULL	NULL	NULL				
2128	2128	NULL	NULL	NULL				
2129	2129	NULL	NULL	NULL				
2130	2130	NULL	NULL	NULL				
2132	2132	NULL	NULL	NULL				
2133	2133	NULL	NULL	NULL				
2134	2134	NULL	NULL	NULL				
2135	2135	NULL	NULL	NULL				
2137	2137	NULL	NULL	NULL				
2139	2139	NULL	NULL	NULL				
2141	2141	NULL	NULL	NULL				
2142	2142	NULL	NULL	NULL				
2144	2144	NULL	NULL	NULL				
2145	2145	NULL	NULL	NULL				
2147	2147	NULL	NULL	NULL				
2149	2149	NULL	NULL	NULL				
2150	2150	NULL	NULL	NULL				
2151	2151	NULL	NULL	NULL				
2153	2153	NULL	NULL	NULL				
2154	2154	NULL	NULL	NULL				
2155	2155	NULL	NULL	NULL				
2156	2156	NULL	NULL	NULL				
2157	2157	NULL	NULL	NULL				
2158	2158	NULL	NULL	NULL				
2159	2159	NULL	NULL	NULL				
2164	2164	NULL	NULL	NULL				
2165	2165	NULL	NULL	NULL				
2169	2169	NULL	NULL	NULL				
2173	2173	NULL	NULL	NULL				
2174	2174	NULL	NULL	NULL				
2175	2175	NULL	NULL	NULL				
2176	2176	NULL	NULL	NULL				
2177	2177	NULL	NULL	NULL				
2178	2178	NULL	NULL	NULL				
2179	2179	NULL	NULL	NULL				
2180	2180	NULL	NULL	NULL				
2181	2181	NULL	NULL	NULL				
2182	2182	NULL	NULL	NULL				
2183	2183	NULL	NULL	NULL				
2184	2184	NULL	NULL	NULL				
2185	2185	NULL	NULL	NULL				
2186	2186	NULL	NULL	NULL				
2187	2187	NULL	NULL	NULL				
2188	2188	NULL	NULL	NULL				
2189	2189	NULL	NULL	NULL				
2190	2190	NULL	NULL	NULL				
2191	2191	NULL	NULL	NULL				
2192	2192	NULL	NULL	NULL				
2193	2193	NULL	NULL	NULL				
2194	2194	NULL	NULL	NULL				
2199	2199	NULL	NULL	NULL				
2200	2200	NULL	NULL	NULL				
2201	2201	NULL	NULL	NULL				
2202	2202	NULL	NULL	NULL				
2203	2203	NULL	NULL	NULL				
2204	2204	NULL	NULL	NULL				
2205	2205	NULL	NULL	NULL				
2206	2206	NULL	NULL	NULL				
2207	2207	NULL	NULL	NULL				
2208	2208	NULL	NULL	NULL				
2210	2210	NULL	NULL	NULL				
2211	2211	NULL	NULL	NULL				
2212	2212	NULL	NULL	NULL				
2213	2213	NULL	NULL	NULL				
2214	2214	NULL	NULL	NULL				
2215	2215	NULL	NULL	NULL				
2216	2216	NULL	NULL	NULL				
2217	2217	NULL	NULL	NULL				
2218	2218	NULL	NULL	NULL				
2219	2219	NULL	NULL	NULL				
2221	2221	NULL	NULL	NULL				
2222	2222	NULL	NULL	NULL				
2223	2223	NULL	NULL	NULL				
2224	2224	NULL	NULL	NULL				
2228	2228	NULL	NULL	NULL				
2234	2234	NULL	NULL	NULL				
2241	2241	NULL	NULL	NULL				
2244	2244	NULL	NULL	NULL				
2245	2245	NULL	NULL	NULL				
2246	2246	NULL	NULL	NULL				
2247	2247	NULL	NULL	NULL				
2248	2248	NULL	NULL	NULL				
2252	2252	NULL	NULL	NULL				
2253	2253	NULL	NULL	NULL				
2254	2254	NULL	NULL	NULL				
2255	2255	NULL	NULL	NULL				
2256	2256	NULL	NULL	NULL				
2257	2257	NULL	NULL	NULL				
2260	2260	NULL	NULL	NULL				
2261	2261	NULL	NULL	NULL				
2262	2262	NULL	NULL	NULL				
2263	2263	NULL	NULL	NULL				
2265	2265	NULL	NULL	NULL				30132
2266	2266	NULL	NULL	NULL				
2267	2267	NULL	NULL	NULL				
2268	2268	NULL	NULL	NULL				
2270	2270	NULL	NULL	NULL				
2271	2271	NULL	NULL	NULL				
2272	2272	NULL	NULL	NULL				
2274	2274	NULL	NULL	NULL				
2276	2276	NULL	NULL	NULL				
2278	2278	NULL	NULL	NULL				
2280	2280	NULL	NULL	NULL				
2281	2281	NULL	NULL	NULL				
2283	2283	NULL	NULL	NULL				
2284	2284	NULL	NULL	NULL				
2285	2285	NULL	NULL	NULL				
2286	2286	NULL	NULL	NULL				
2287	2287	NULL	NULL	NULL				
2288	2288	NULL	NULL	NULL				
2292	2292	NULL	NULL	NULL				
2294	2294	NULL	NULL	NULL				
2295	2295	NULL	NULL	NULL				9135/2020
2296	2296	NULL	NULL	NULL				
2302	2302	NULL	NULL	NULL				
2303	2303	NULL	NULL	NULL				
2304	2304	NULL	NULL	NULL				
2306	2306	NULL	NULL	NULL				
2307	2307	NULL	NULL	NULL				
2310	2310	NULL	NULL	NULL				
2311	2311	NULL	NULL	NULL				
2312	2312	NULL	NULL	NULL				
2313	2313	NULL	NULL	NULL				
2314	2314	NULL	NULL	NULL				
2315	2315	NULL	NULL	NULL				
2316	2316	NULL	NULL	NULL				
2318	2318	NULL	NULL	NULL				
2319	2319	NULL	NULL	NULL				
2320	2320	NULL	NULL	NULL				
2325	2325	NULL	NULL	NULL				
2330	2330	NULL	NULL	NULL				
2331	2331	NULL	NULL	NULL				
2332	2332	NULL	NULL	NULL				
2333	2333	NULL	NULL	NULL				
2334	2334	NULL	NULL	NULL				
2335	2335	NULL	NULL	NULL				
2336	2336	NULL	NULL	NULL				
2337	2337	NULL	NULL	NULL				
2338	2338	NULL	NULL	NULL				
2340	2340	NULL	NULL	NULL				
2341	2341	NULL	NULL	NULL				
2342	2342	NULL	NULL	NULL				
2343	2343	NULL	NULL	NULL				
2344	2344	NULL	NULL	NULL				
2345	2345	NULL	NULL	NULL				
2347	2347	NULL	NULL	NULL				
2348	2348	NULL	NULL	NULL				
2349	2349	NULL	NULL	NULL				
2350	2350	NULL	NULL	NULL				
2352	2352	NULL	NULL	NULL				
2353	2353	NULL	NULL	NULL				
2354	2354	NULL	NULL	NULL				
2355	2355	NULL	NULL	NULL				
2356	2356	NULL	NULL	NULL				
2357	2357	NULL	NULL	NULL				
2358	2358	NULL	NULL	NULL				
2359	2359	NULL	NULL	NULL				
2361	2361	NULL	NULL	NULL				
2363	2363	NULL	NULL	NULL				
2367	2367	NULL	NULL	NULL				
2368	2368	NULL	NULL	NULL				
2369	2369	NULL	NULL	NULL				
2370	2370	NULL	NULL	NULL				
2371	2371	NULL	NULL	NULL				
2372	2372	NULL	NULL	NULL				
2373	2373	NULL	NULL	NULL				
2374	2374	NULL	NULL	NULL				
2375	2375	NULL	NULL	NULL				
2376	2376	NULL	NULL	NULL				
2377	2377	NULL	NULL	NULL				
2378	2378	NULL	NULL	NULL				
2379	2379	NULL	NULL	NULL				
2380	2380	NULL	NULL	NULL				
2381	2381	NULL	NULL	NULL				
2383	2383	NULL	NULL	NULL				
2384	2384	NULL	NULL	NULL				
2387	2387	NULL	NULL	NULL				
2388	2388	NULL	NULL	NULL				
2389	2389	NULL	NULL	NULL				
2390	2390	NULL	NULL	NULL				
2391	2391	NULL	NULL	NULL				
2392	2392	NULL	NULL	NULL				
2393	2393	NULL	NULL	NULL				
2394	2394	NULL	NULL	NULL				
2395	2395	NULL	NULL	NULL				
2396	2396	NULL	NULL	NULL				
2397	2397	NULL	NULL	NULL				
2398	2398	NULL	NULL	NULL				
2400	2400	NULL	NULL	NULL				
2401	2401	NULL	NULL	NULL				
2403	2403	NULL	NULL	NULL				
2405	2405	NULL	NULL	NULL				
2407	2407	NULL	NULL	NULL				
2408	2408	NULL	NULL	NULL				
2409	2409	NULL	NULL	NULL				
2417	2417	NULL	NULL	NULL				
2421	2421	NULL	NULL	NULL				
2422	2422	NULL	NULL	NULL				
2423	2423	NULL	NULL	NULL				
2424	2424	NULL	NULL	NULL				
2431	2431	NULL	NULL	NULL				
2433	2433	NULL	NULL	NULL				
2434	2434	NULL	NULL	NULL				
2436	2436	NULL	NULL	NULL				
2442	2442	NULL	NULL	NULL				
2443	2443	NULL	NULL	NULL				
2444	2444	NULL	NULL	NULL				
2446	2446	NULL	NULL	NULL				
2447	2447	NULL	NULL	NULL				
2450	2450	NULL	NULL	NULL				
2452	2452	NULL	NULL	NULL				
2460	2460	NULL	NULL	NULL				
2461	2461	NULL	NULL	NULL				
2462	2462	NULL	NULL	NULL				
2463	2463	NULL	NULL	NULL				
2464	2464	NULL	NULL	NULL				
2465	2465	NULL	NULL	NULL				
2467	2467	NULL	NULL	NULL				
2468	2468	NULL	NULL	NULL				
2469	2469	NULL	NULL	NULL				
2471	2471	NULL	NULL	NULL				
2472	2472	NULL	NULL	NULL				
2473	2473	NULL	NULL	NULL				
2474	2474	NULL	NULL	NULL				
2475	2475	NULL	NULL	NULL				
2477	2477	NULL	NULL	NULL				
2478	2478	NULL	NULL	NULL				
2481	2481	NULL	NULL	NULL				
2482	2482	NULL	NULL	NULL				
2484	2484	NULL	NULL	NULL				
2487	2487	NULL	NULL	NULL				
2493	2493	NULL	NULL	NULL				
2495	2495	NULL	NULL	NULL				
2497	2497	NULL	NULL	NULL				
2498	2498	NULL	NULL	NULL				
2499	2499	NULL	NULL	NULL				
2500	2500	NULL	NULL	NULL				
2501	2501	NULL	NULL	NULL				
2502	2502	NULL	NULL	NULL				
2503	2503	NULL	NULL	NULL				
2504	2504	NULL	NULL	NULL				
2505	2505	NULL	NULL	NULL				
2510	2510	NULL	NULL	NULL				
2512	2512	NULL	NULL	NULL				
2514	2514	NULL	NULL	NULL				
2515	2515	NULL	NULL	NULL				
2516	2516	NULL	NULL	NULL				
2517	2517	NULL	NULL	NULL				
2518	2518	NULL	NULL	NULL				
2520	2520	NULL	NULL	NULL				
2521	2521	NULL	NULL	NULL				
2522	2522	NULL	NULL	NULL				
2524	2524	NULL	NULL	NULL				
2525	2525	NULL	NULL	NULL				
2527	2527	NULL	NULL	NULL				
2528	2528	NULL	NULL	NULL				
2529	2529	NULL	NULL	NULL				
2530	2530	NULL	NULL	NULL				
2531	2531	NULL	NULL	NULL				
2532	2532	NULL	NULL	NULL				
2533	2533	NULL	NULL	NULL				
2534	2534	NULL	NULL	NULL				
2535	2535	NULL	NULL	NULL				
2536	2536	NULL	NULL	NULL				
2537	2537	NULL	NULL	NULL				
2538	2538	NULL	NULL	NULL				
2539	2539	NULL	NULL	NULL				
2540	2540	NULL	NULL	NULL				
2541	2541	NULL	NULL	NULL				
2544	2544	NULL	NULL	NULL				
2545	2545	NULL	NULL	NULL				
2548	2548	NULL	NULL	NULL				
2551	2551	NULL	NULL	NULL				
2552	2552	NULL	NULL	NULL				
2553	2553	NULL	NULL	NULL				
2557	2557	NULL	NULL	NULL				
2558	2558	NULL	NULL	NULL				
2559	2559	NULL	NULL	NULL				
2560	2560	NULL	NULL	NULL				
2562	2562	NULL	NULL	NULL				
2563	2563	NULL	NULL	NULL				
2564	2564	NULL	NULL	NULL				
2565	2565	NULL	NULL	NULL				
2566	2566	NULL	NULL	NULL				
2567	2567	NULL	NULL	NULL				
2568	2568	NULL	NULL	NULL				
2569	2569	NULL	NULL	NULL				
2570	2570	NULL	NULL	NULL				
2571	2571	NULL	NULL	NULL				
2572	2572	NULL	NULL	NULL				
2573	2573	NULL	NULL	NULL				
2574	2574	NULL	NULL	NULL				
2575	2575	NULL	NULL	NULL				
2576	2576	NULL	NULL	NULL				
2577	2577	NULL	NULL	NULL				
2579	2579	NULL	NULL	NULL				
2583	2583	NULL	NULL	NULL				
2584	2584	NULL	NULL	NULL				
2586	2586	NULL	NULL	NULL				
2587	2587	NULL	NULL	NULL				
2588	2588	NULL	NULL	NULL				
2589	2589	NULL	NULL	NULL				
2590	2590	NULL	NULL	NULL				
2591	2591	NULL	NULL	NULL				
2592	2592	NULL	NULL	NULL				
2595	2595	NULL	NULL	NULL				
2596	2596	NULL	NULL	NULL				
2598	2598	NULL	NULL	NULL				
2601	2601	NULL	NULL	NULL				
2602	2602	NULL	NULL	NULL				
2603	2603	NULL	NULL	NULL				
2604	2604	NULL	NULL	NULL				
2605	2605	NULL	NULL	NULL				
2606	2606	NULL	NULL	NULL				
2607	2607	NULL	NULL	NULL				
2608	2608	NULL	NULL	NULL				
2609	2609	NULL	NULL	NULL				
2610	2610	NULL	NULL	NULL				
2611	2611	NULL	NULL	NULL				
2612	2612	NULL	NULL	NULL				
2613	2613	NULL	NULL	NULL				
2615	2615	NULL	NULL	NULL				
2616	2616	NULL	NULL	NULL				
2617	2617	NULL	NULL	NULL				
2619	2619	NULL	NULL	NULL				
2620	2620	NULL	NULL	NULL				
2623	2623	NULL	NULL	NULL				
2625	2625	NULL	NULL	NULL				
2626	2626	NULL	NULL	NULL				
2629	2629	NULL	NULL	NULL				
2632	2632	NULL	NULL	NULL				
2633	2633	NULL	NULL	NULL				
2635	2635	NULL	NULL	NULL				
2636	2636	NULL	NULL	NULL				
2637	2637	NULL	NULL	NULL				
2638	2638	NULL	NULL	NULL				
2641	2641	NULL	NULL	NULL				
2643	2643	NULL	NULL	NULL				
2644	2644	NULL	NULL	NULL				
2648	2648	NULL	NULL	NULL				
2649	2649	NULL	NULL	NULL				
2651	2651	NULL	NULL	NULL				
2652	2652	NULL	NULL	NULL				
2653	2653	NULL	NULL	NULL				
2654	2654	NULL	NULL	NULL				
2655	2655	NULL	NULL	NULL				
2656	2656	NULL	NULL	NULL				
2658	2658	NULL	NULL	NULL				
2659	2659	NULL	NULL	NULL				
2660	2660	NULL	NULL	NULL				
2661	2661	NULL	NULL	NULL				
2662	2662	NULL	NULL	NULL				
2663	2663	NULL	NULL	NULL				
2664	2664	NULL	NULL	NULL				
2668	2668	NULL	NULL	NULL				
2669	2669	NULL	NULL	NULL				
2671	2671	NULL	NULL	NULL				
2673	2673	NULL	NULL	NULL				
2674	2674	NULL	NULL	NULL				
2675	2675	NULL	NULL	NULL				
2676	2676	NULL	NULL	NULL				
2677	2677	NULL	NULL	NULL				
2678	2678	NULL	NULL	NULL				
2679	2679	NULL	NULL	NULL				
2680	2680	NULL	NULL	NULL				
2681	2681	NULL	NULL	NULL				
2683	2683	NULL	NULL	NULL				
2684	2684	NULL	NULL	NULL				
2685	2685	NULL	NULL	NULL				
2686	2686	NULL	NULL	NULL				
2687	2687	NULL	NULL	NULL				
2688	2688	NULL	NULL	NULL				
2689	2689	NULL	NULL	NULL				
2690	2690	NULL	NULL	NULL				
2691	2691	NULL	NULL	NULL				
2692	2692	NULL	NULL	NULL				
2693	2693	NULL	NULL	NULL				
2694	2694	NULL	NULL	NULL				
2695	2695	NULL	NULL	NULL				
2696	2696	NULL	NULL	NULL				
2697	2697	NULL	NULL	NULL				
2698	2698	NULL	NULL	NULL				
2699	2699	NULL	NULL	NULL				
2700	2700	NULL	NULL	NULL				
2701	2701	NULL	NULL	NULL				
2702	2702	NULL	NULL	NULL				
2703	2703	NULL	NULL	NULL				
2704	2704	NULL	NULL	NULL				
2705	2705	NULL	NULL	NULL				
2708	2708	NULL	NULL	NULL				
2709	2709	NULL	NULL	NULL				
2710	2710	NULL	NULL	NULL				
2711	2711	NULL	NULL	NULL				
2712	2712	NULL	NULL	NULL				
2715	2715	NULL	NULL	NULL				
2716	2716	NULL	NULL	NULL				
2718	2718	NULL	NULL	NULL				
2723	2723	NULL	NULL	NULL				
2724	2724	NULL	NULL	NULL				
2725	2725	NULL	NULL	NULL				
2726	2726	NULL	NULL	NULL				
2727	2727	NULL	NULL	NULL				
2728	2728	NULL	NULL	NULL				
2729	2729	NULL	NULL	NULL				
2730	2730	NULL	NULL	NULL				
2731	2731	NULL	NULL	NULL				
2732	2732	NULL	NULL	NULL				
2733	2733	NULL	NULL	NULL				
2734	2734	NULL	NULL	NULL				
2735	2735	NULL	NULL	NULL				
2736	2736	NULL	NULL	NULL				
2737	2737	NULL	NULL	NULL				
2738	2738	NULL	NULL	NULL				
2740	2740	NULL	NULL	NULL				
2741	2741	NULL	NULL	NULL				
2742	2742	NULL	NULL	NULL				
2743	2743	NULL	NULL	NULL				
2744	2744	NULL	NULL	NULL				
2745	2745	NULL	NULL	NULL				
2746	2746	NULL	NULL	NULL				
2747	2747	NULL	NULL	NULL				
2748	2748	NULL	NULL	NULL				
2749	2749	NULL	NULL	NULL				
2750	2750	NULL	NULL	NULL				
2751	2751	NULL	NULL	NULL				
2752	2752	NULL	NULL	NULL				
2753	2753	NULL	NULL	NULL				
2754	2754	NULL	NULL	NULL				
2755	2755	NULL	NULL	NULL				
2756	2756	NULL	NULL	NULL				
2757	2757	NULL	NULL	NULL				
2758	2758	NULL	NULL	NULL				
2759	2759	NULL	NULL	NULL				
2760	2760	NULL	NULL	NULL				
2761	2761	NULL	NULL	NULL				
2762	2762	NULL	NULL	NULL				
2763	2763	NULL	NULL	NULL				
2764	2764	NULL	NULL	NULL				
2765	2765	NULL	NULL	NULL				
2766	2766	NULL	NULL	NULL				
2767	2767	NULL	NULL	NULL				
2768	2768	NULL	NULL	NULL				
2769	2769	NULL	NULL	NULL				
2770	2770	NULL	NULL	NULL				
2771	2771	NULL	NULL	NULL				
2772	2772	NULL	NULL	NULL				
2773	2773	NULL	NULL	NULL				
2774	2774	NULL	NULL	NULL				
2775	2775	NULL	NULL	NULL				
2776	2776	NULL	NULL	NULL				
2777	2777	NULL	NULL	NULL				
2778	2778	NULL	NULL	NULL				
2779	2779	NULL	NULL	NULL				
2781	2781	NULL	NULL	NULL				
2782	2782	NULL	NULL	NULL				
2783	2783	NULL	NULL	NULL				
2784	2784	NULL	NULL	NULL				
2785	2785	NULL	NULL	NULL				
2786	2786	NULL	NULL	NULL				
2787	2787	NULL	NULL	NULL				
2788	2788	NULL	NULL	NULL				
2789	2789	NULL	NULL	NULL				
2791	2791	NULL	NULL	NULL				
2792	2792	NULL	NULL	NULL				
2793	2793	NULL	NULL	NULL				
2794	2794	NULL	NULL	NULL				
2795	2795	NULL	NULL	NULL				
2796	2796	NULL	NULL	NULL				
2797	2797	NULL	NULL	NULL				
2798	2798	NULL	NULL	NULL				
2799	2799	NULL	NULL	NULL				
2800	2800	NULL	NULL	NULL				
2801	2801	NULL	NULL	NULL				
2802	2802	NULL	NULL	NULL				
2803	2803	NULL	NULL	NULL				
2804	2804	NULL	NULL	NULL				
2805	2805	NULL	NULL	NULL				
2806	2806	NULL	NULL	NULL				
2807	2807	NULL	NULL	NULL				
2808	2808	NULL	NULL	NULL				
2809	2809	NULL	NULL	NULL				
2810	2810	NULL	NULL	NULL				
2811	2811	NULL	NULL	NULL				
2812	2812	NULL	NULL	NULL				
2814	2814	NULL	NULL	NULL				
2815	2815	NULL	NULL	NULL				
2816	2816	NULL	NULL	NULL				
2817	2817	NULL	NULL	NULL				
2818	2818	NULL	NULL	NULL				
2819	2819	NULL	NULL	NULL				
2820	2820	NULL	NULL	NULL				
2822	2822	NULL	NULL	NULL				
2824	2824	NULL	NULL	NULL				
2825	2825	NULL	NULL	NULL				
2826	2826	NULL	NULL	NULL				
2829	2829	NULL	NULL	NULL				
2830	2830	NULL	NULL	NULL				
2832	2832	NULL	NULL	NULL				
2833	2833	NULL	NULL	NULL				
2834	2834	NULL	NULL	NULL				
2835	2835	NULL	NULL	NULL				
2837	2837	NULL	NULL	NULL				
2838	2838	NULL	NULL	NULL				
2839	2839	NULL	NULL	NULL				
2840	2840	NULL	NULL	NULL				
2842	2842	NULL	NULL	NULL				
2843	2843	NULL	NULL	NULL				
2845	2845	NULL	NULL	NULL				
2849	2849	NULL	NULL	NULL				
2850	2850	NULL	NULL	NULL				
2851	2851	NULL	NULL	NULL				
2852	2852	NULL	NULL	NULL				
2853	2853	NULL	NULL	NULL				
2854	2854	NULL	NULL	NULL				
2855	2855	NULL	NULL	NULL				
2856	2856	NULL	NULL	NULL				
2857	2857	NULL	NULL	NULL				
2858	2858	NULL	NULL	NULL				
2859	2859	NULL	NULL	NULL				
2860	2860	NULL	NULL	NULL				
2861	2861	NULL	NULL	NULL				
2863	2863	NULL	NULL	NULL				
2864	2864	NULL	NULL	NULL				
2865	2865	NULL	NULL	NULL				
2866	2866	NULL	NULL	NULL				
2867	2867	NULL	NULL	NULL				
2868	2868	NULL	NULL	NULL				
2869	2869	NULL	NULL	NULL				
2870	2870	NULL	NULL	NULL				
2871	2871	NULL	NULL	NULL				
2872	2872	NULL	NULL	NULL				
2873	2873	NULL	NULL	NULL				
2874	2874	NULL	NULL	NULL				
2876	2876	NULL	NULL	NULL				
2877	2877	NULL	NULL	NULL				
2878	2878	NULL	NULL	NULL				
2879	2879	NULL	NULL	NULL				
2880	2880	NULL	NULL	NULL				
2881	2881	NULL	NULL	NULL				
2882	2882	NULL	NULL	NULL				
2883	2883	NULL	NULL	NULL				
2884	2884	NULL	NULL	NULL				
2885	2885	NULL	NULL	NULL				
2886	2886	NULL	NULL	NULL				
2887	2887	NULL	NULL	NULL				
2888	2888	NULL	NULL	NULL				
2889	2889	NULL	NULL	NULL				
2890	2890	NULL	NULL	NULL				
2891	2891	NULL	NULL	NULL				
2892	2892	NULL	NULL	NULL				
2893	2893	NULL	NULL	NULL				
2894	2894	NULL	NULL	NULL				
2895	2895	NULL	NULL	NULL				
2896	2896	NULL	NULL	NULL				
2897	2897	NULL	NULL	NULL				
2898	2898	NULL	NULL	NULL				
2899	2899	NULL	NULL	NULL				
2901	2901	NULL	NULL	NULL				
2903	2903	NULL	NULL	NULL				
2904	2904	NULL	NULL	NULL				
2905	2905	NULL	NULL	NULL				
2906	2906	NULL	NULL	NULL				
2907	2907	NULL	NULL	NULL				
2908	2908	NULL	NULL	NULL				
2909	2909	NULL	NULL	NULL				
2910	2910	NULL	NULL	NULL				
2911	2911	NULL	NULL	NULL				
2912	2912	NULL	NULL	NULL				
2913	2913	NULL	NULL	NULL				
2914	2914	NULL	NULL	NULL				
2915	2915	NULL	NULL	NULL				
2916	2916	NULL	NULL	NULL				
2917	2917	NULL	NULL	NULL				
2918	2918	NULL	NULL	NULL				
2920	2920	NULL	NULL	NULL				
2928	2928	NULL	NULL	NULL				
2929	2929	NULL	NULL	NULL				
2932	2932	NULL	NULL	NULL				
2933	2933	NULL	NULL	NULL				
2935	2935	NULL	NULL	NULL				
2936	2936	NULL	NULL	NULL				
2937	2937	NULL	NULL	NULL				
2938	2938	NULL	NULL	NULL				
2939	2939	NULL	NULL	NULL				
2940	2940	NULL	NULL	NULL				
2941	2941	NULL	NULL	NULL				
2942	2942	NULL	NULL	NULL				
2943	2943	NULL	NULL	NULL				
2944	2944	NULL	NULL	NULL				
2945	2945	NULL	NULL	NULL				
2946	2946	NULL	NULL	NULL				
2952	2952	NULL	NULL	NULL				
2953	2953	NULL	NULL	NULL				
2961	2961	NULL	NULL	NULL				
2964	2964	NULL	NULL	NULL				
2965	2965	NULL	NULL	NULL				
2966	2966	NULL	NULL	NULL				
2967	2967	NULL	NULL	NULL				
2968	2968	NULL	NULL	NULL				
2969	2969	NULL	NULL	NULL				
2970	2970	NULL	NULL	NULL				
2987	2987	NULL	NULL	NULL				
2989	2989	NULL	NULL	NULL				
2991	2991	NULL	NULL	NULL				
2993	2993	NULL	NULL	NULL				
2994	2994	NULL	NULL	NULL				
2995	2995	NULL	NULL	NULL				
2998	2998	NULL	NULL	NULL				
2999	2999	NULL	NULL	NULL				
3002	3002	NULL	NULL	NULL				
3003	3003	NULL	NULL	NULL				
3011	3011	NULL	NULL	NULL				
3014	3014	NULL	NULL	NULL				
3018	3018	NULL	NULL	NULL				
3019	3019	NULL	NULL	NULL				
3024	3024	NULL	NULL	NULL				
3044	3044	NULL	NULL	NULL				
3047	3047	NULL	NULL	NULL				
3050	3050	NULL	NULL	NULL				
3053	3053	NULL	NULL	NULL				
3062	3062	NULL	NULL	NULL				
3063	3063	NULL	NULL	NULL				
3070	3070	NULL	NULL	NULL				
3080	3080	NULL	NULL	NULL				
3082	3082	NULL	NULL	NULL				
3083	3083	NULL	NULL	NULL				
3084	3084	NULL	NULL	NULL				49735
3086	3086	NULL	NULL	NULL				
3087	3087	NULL	NULL	NULL				
3088	3088	NULL	NULL	NULL				50645
3089	3089	NULL	NULL	NULL				
3090	3090	NULL	NULL	NULL				
3097	3097	NULL	NULL	NULL				
3100	3100	NULL	NULL	NULL				
3105	3105	NULL	NULL	NULL				
3110	3110	NULL	NULL	NULL				
3112	3112	NULL	NULL	NULL				
3113	3113	NULL	NULL	NULL				
3119	3119	NULL	NULL	NULL				
3120	3120	NULL	NULL	NULL				
3122	3122	NULL	NULL	NULL				
3124	3124	NULL	NULL	NULL				
3127	3127	NULL	NULL	NULL				
3131	3131	NULL	NULL	NULL				
3132	3132	NULL	NULL	NULL				
3133	3133	NULL	NULL	NULL				
3139	3139	NULL	NULL	NULL				
3141	3141	NULL	NULL	NULL				
3142	3142	NULL	NULL	NULL				
