600037	00000000000000000650	0	2	13	37	2019-01-05	NULL	NULL	NULL	NULL
600038	00000000000000000658	0	2	13	38	2019-01-05	NULL	NULL	NULL	NULL
600039	00000000000000000775	0	2	13	39	2019-01-05	NULL	NULL	NULL	NULL
600040	00000000000000000822	0	2	13	40	2019-01-05	NULL	NULL	NULL	NULL
600041	00000000000000000830	0	2	13	41	2019-01-05	NULL	NULL	NULL	NULL
600042	00000000000000000937	0	2	13	42	2019-01-05	NULL	NULL	NULL	NULL
600043	00000000000000000996	0	2	13	43	2019-01-05	NULL	NULL	NULL	NULL
600044	00000000000000000999	0	2	13	44	2019-01-05	NULL	NULL	NULL	NULL
600045	00000000000000001007	0	2	13	45	2019-01-05	NULL	NULL	NULL	NULL
600046	00000000000000001171	0	2	13	46	2019-01-05	NULL	NULL	NULL	NULL
600047	00000000000000001493	0	2	13	47	2019-01-05	NULL	NULL	NULL	NULL
600048	00000000000000001612	0	2	13	48	2019-01-05	NULL	NULL	NULL	NULL
600049	00000000000000001778	0	2	13	49	2019-01-05	NULL	NULL	NULL	NULL
600050	00000000000000002245	0	2	13	50	2019-01-05	NULL	NULL	NULL	NULL
600051	00000000000000002261	0	2	13	51	2019-01-05	NULL	NULL	NULL	NULL
600052	00000000000000002431	0	2	13	52	2019-01-05	NULL	NULL	NULL	NULL
600053	00000000000000002530	0	2	13	53	2019-01-05	NULL	NULL	NULL	NULL
600054	00000000000000002578	0	2	13	54	2019-01-05	NULL	NULL	NULL	NULL
600055	00000000000000002637	0	2	13	55	2019-01-05	NULL	NULL	NULL	NULL
600056	00000000000000002674	0	2	13	56	2019-01-05	NULL	NULL	NULL	NULL
600057	00000000000000002722	0	2	13	57	2019-01-05	NULL	NULL	NULL	NULL
600058	00000000000000002770	0	2	13	58	2019-01-05	NULL	NULL	NULL	NULL
600059	00000000000000002784	0	2	13	59	2019-01-05	NULL	NULL	NULL	NULL
600060	00000000000000002834	0	2	13	60	2019-01-05	NULL	NULL	NULL	NULL
600061	00000000000000003267	0	2	13	61	2019-01-05	NULL	NULL	NULL	NULL
600062	00000000000000003418	0	2	13	62	2019-01-05	NULL	NULL	NULL	NULL
600063	00000000000000003470	0	2	13	63	2019-01-05	NULL	NULL	NULL	NULL
600064	00000000000000003517	0	2	13	64	2019-01-05	NULL	NULL	NULL	NULL
600065	00000000000000003534	0	2	13	65	2019-01-05	NULL	NULL	NULL	NULL
600066	00000000000000003634	0	2	13	66	2019-01-05	NULL	NULL	NULL	NULL
600067	00000000000000003673	0	2	13	67	2019-01-05	NULL	NULL	NULL	NULL
600068	00000000000000003702	0	2	13	68	2019-01-05	NULL	NULL	NULL	NULL
600069	00000000000000003727	0	2	13	69	2019-01-05	NULL	NULL	NULL	NULL
600070	00000000000000003771	0	2	13	70	2019-01-05	NULL	NULL	NULL	NULL
600071	00000000000000003879	0	2	13	71	2019-01-05	NULL	NULL	NULL	NULL
600072	00000000000000003937	0	2	13	72	2019-01-05	NULL	NULL	NULL	NULL
600073	00000000000000003943	0	2	13	73	2019-01-05	NULL	NULL	NULL	NULL
600074	00000000000000004019	0	2	13	74	2019-01-05	NULL	NULL	NULL	NULL
600075	00000000000000004223	0	2	13	75	2019-01-05	NULL	NULL	NULL	NULL
600076	00000000000000004485	0	2	13	76	2019-01-05	NULL	NULL	NULL	NULL
600077	00000000000000004590	0	2	13	77	2019-01-05	NULL	NULL	NULL	NULL
600078	00000000000000004722	0	2	13	78	2019-01-05	NULL	NULL	NULL	NULL
600079	00000000000000005038	0	2	13	79	2019-01-05	NULL	NULL	NULL	NULL
600080	00000000000000005042	0	2	13	80	2019-01-05	NULL	NULL	NULL	NULL
600081	00000000000000005181	0	2	13	81	2019-01-05	NULL	NULL	NULL	NULL
600082	00000000000000005298	0	2	13	82	2019-01-05	NULL	NULL	NULL	NULL
600083	00000000000000005323	0	2	13	83	2019-01-05	NULL	NULL	NULL	NULL
600084	00000000000000005511	0	2	13	84	2019-01-05	NULL	NULL	NULL	NULL
600085	00000000000000005806	0	2	13	85	2019-01-05	NULL	NULL	NULL	NULL
600086	00000000000000005936	0	2	13	86	2019-01-05	NULL	NULL	NULL	NULL
600087	00000000000000006643	0	2	13	87	2019-01-05	NULL	NULL	NULL	NULL
600088	00000000000000006809	0	2	13	88	2019-01-05	NULL	NULL	NULL	NULL
600089	00000000000000006830	0	2	13	89	2019-01-05	NULL	NULL	NULL	NULL
600090	00000000000000007230	0	2	13	90	2019-01-05	NULL	NULL	NULL	NULL
600091	00000000000000007282	0	2	13	91	2019-01-05	NULL	NULL	NULL	NULL
600092	00000000000000007380	0	2	13	92	2019-01-05	NULL	NULL	NULL	NULL
600093	00000000000000007425	0	2	13	93	2019-01-05	NULL	NULL	NULL	NULL
600094	00000000000000007452	0	2	13	94	2019-01-05	NULL	NULL	NULL	NULL
600095	00000000000000007464	0	2	13	95	2019-01-05	NULL	NULL	NULL	NULL
600096	00000000000000007533	0	2	13	96	2019-01-05	NULL	NULL	NULL	NULL
600097	00000000000000007602	0	2	13	97	2019-01-05	NULL	NULL	NULL	NULL
600098	00000000000000007930	0	2	13	98	2019-01-05	NULL	NULL	NULL	NULL
600099	00000000000000008583	0	2	13	99	2019-01-05	NULL	NULL	NULL	NULL
600100	00000000000000008650	0	2	13	100	2019-01-05	NULL	NULL	NULL	NULL
600101	00000000000000008686	0	2	13	101	2019-01-05	NULL	NULL	NULL	NULL
600102	00000000000000008706	0	2	13	102	2019-01-05	NULL	NULL	NULL	NULL
600103	00000000000000008820	0	2	13	103	2019-01-05	NULL	NULL	NULL	NULL
600104	00000000000000008883	0	2	13	104	2019-01-05	NULL	NULL	NULL	NULL
600105	00000000000000009054	0	2	13	105	2019-01-05	NULL	NULL	NULL	NULL
600106	00000000000000009215	0	2	13	106	2019-01-05	NULL	NULL	NULL	NULL
600107	00000000000000009273	0	2	13	107	2019-01-05	NULL	NULL	NULL	NULL
600108	00000000000000009292	0	2	13	108	2019-01-05	NULL	NULL	NULL	NULL
600109	00000000000000009318	0	2	13	109	2019-01-05	NULL	NULL	NULL	NULL
600110	00000000000000009348	0	2	13	110	2019-01-05	NULL	NULL	NULL	NULL
600111	00000000000000009388	0	2	13	111	2019-01-05	NULL	NULL	NULL	NULL
600112	00000000000000009482	0	2	13	112	2019-01-05	NULL	NULL	NULL	NULL
600113	00000000000000009523	0	2	13	113	2019-01-05	NULL	NULL	NULL	NULL
600114	00000000000000009725	0	2	13	114	2019-01-05	NULL	NULL	NULL	NULL
600115	00000000000000009747	0	2	13	115	2019-01-05	NULL	NULL	NULL	NULL
600116	00000000000000009794	0	2	13	116	2019-01-05	NULL	NULL	NULL	NULL
600117	00000000000000009912	0	2	13	117	2019-01-05	NULL	NULL	NULL	NULL
600118	00000000000000009949	0	2	13	118	2019-01-05	NULL	NULL	NULL	NULL
600119	00000000000000010053	0	2	13	119	2019-01-05	NULL	NULL	NULL	NULL
600120	00000000000000010323	0	2	13	120	2019-01-05	NULL	NULL	NULL	NULL
600121	00000000000000010405	0	2	13	121	2019-01-05	NULL	NULL	NULL	NULL
600122	00000000000000010899	0	2	13	122	2019-01-05	NULL	NULL	NULL	NULL
600123	00000000000000011493	0	2	13	123	2019-01-05	NULL	NULL	NULL	NULL
600124	00000000000000011846	0	2	13	124	2019-01-05	NULL	NULL	NULL	NULL
600125	00000000000000012078	0	2	13	125	2019-01-05	NULL	NULL	NULL	NULL
600126	00000000000000012578	0	2	13	126	2019-01-05	NULL	NULL	NULL	NULL
600127	00000000000000012589	0	2	13	127	2019-01-05	NULL	NULL	NULL	NULL
600128	00000000000000013976	0	2	13	128	2019-01-05	NULL	NULL	NULL	NULL
600129	00000000000000014413	0	2	13	129	2019-01-05	NULL	NULL	NULL	NULL
600130	00000000000000015323	0	2	13	130	2019-01-05	NULL	NULL	NULL	NULL
600131	00000000000000015360	0	2	13	131	2019-01-05	NULL	NULL	NULL	NULL
600132	00000000000000015436	0	2	13	132	2019-01-05	NULL	NULL	NULL	NULL
600133	00000000000000016664	0	2	13	133	2019-01-05	NULL	NULL	NULL	NULL
600134	00000000000000016883	0	2	13	134	2019-01-05	NULL	NULL	NULL	NULL
600135	00000000000000017602	0	2	13	135	2019-01-05	NULL	NULL	NULL	NULL
600136	00000000000000018030	0	2	13	136	2019-01-05	NULL	NULL	NULL	NULL
600137	00000000000000018101	0	2	13	137	2019-01-05	NULL	NULL	NULL	NULL
600138	00000000000000018124	0	2	13	138	2019-01-05	NULL	NULL	NULL	NULL
600139	00000000000000018175	0	2	13	139	2019-01-05	NULL	NULL	NULL	NULL
600140	00000000000000018622	0	2	13	140	2019-01-05	NULL	NULL	NULL	NULL
600141	00000000000000018707	0	2	13	141	2019-01-05	NULL	NULL	NULL	NULL
600142	00000000000000018734	0	2	13	142	2019-01-05	NULL	NULL	NULL	NULL
600143	00000000000000018758	0	2	13	143	2019-01-05	NULL	NULL	NULL	NULL
600144	00000000000000019313	0	2	13	144	2019-01-05	NULL	NULL	NULL	NULL
600145	00000000000000019725	0	2	13	145	2019-01-05	NULL	NULL	NULL	NULL
600146	00000000000000019766	0	2	13	146	2019-01-05	NULL	NULL	NULL	NULL
600147	00000000000000019883	0	2	13	147	2019-01-05	NULL	NULL	NULL	NULL
600148	00000000000000019912	0	2	13	148	2019-01-05	NULL	NULL	NULL	NULL
600149	00000000000000019949	0	2	13	149	2019-01-05	NULL	NULL	NULL	NULL
600150	00000000000000021210	0	2	13	150	2019-01-05	NULL	NULL	NULL	NULL
600151	00000000000000021263	0	2	13	151	2019-01-05	NULL	NULL	NULL	NULL
600152	00000000000000021323	0	2	13	152	2019-01-05	NULL	NULL	NULL	NULL
600153	00000000000000021328	0	2	13	153	2019-01-05	NULL	NULL	NULL	NULL
600154	00000000000000021417	0	2	13	154	2019-01-05	NULL	NULL	NULL	NULL
600155	00000000000000021544	0	2	13	155	2019-01-05	NULL	NULL	NULL	NULL
600156	00000000000000021596	0	2	13	156	2019-01-05	NULL	NULL	NULL	NULL
600157	00000000000000022261	0	2	13	157	2019-01-05	NULL	NULL	NULL	NULL
600158	00000000000000022265	0	2	13	158	2019-01-05	NULL	NULL	NULL	NULL
600159	00000000000000022272	0	2	13	159	2019-01-05	NULL	NULL	NULL	NULL
600160	00000000000000022285	0	2	13	160	2019-01-05	NULL	NULL	NULL	NULL
600161	00000000000000022721	0	2	13	161	2019-01-05	NULL	NULL	NULL	NULL
600162	00000000000000022722	0	2	13	162	2019-01-05	NULL	NULL	NULL	NULL
600163	00000000000000022726	0	2	13	163	2019-01-05	NULL	NULL	NULL	NULL
600164	00000000000000022753	0	2	13	164	2019-01-05	NULL	NULL	NULL	NULL
600165	00000000000000022760	0	2	13	165	2019-01-05	NULL	NULL	NULL	NULL
600166	00000000000000022771	0	2	13	166	2019-01-05	NULL	NULL	NULL	NULL
600167	00000000000000022784	0	2	13	167	2019-01-05	NULL	NULL	NULL	NULL
600168	00000000000000022800	0	2	13	168	2019-01-05	NULL	NULL	NULL	NULL
600169	00000000000000022999	0	2	13	169	2019-01-05	NULL	NULL	NULL	NULL
600170	00000000000000023402	0	2	13	170	2019-01-05	NULL	NULL	NULL	NULL
600171	00000000000000023804	0	2	13	171	2019-01-05	NULL	NULL	NULL	NULL
600172	00000000000000024561	0	2	13	172	2019-01-05	NULL	NULL	NULL	NULL
600173	00000000000000024572	0	2	13	173	2019-01-05	NULL	NULL	NULL	NULL
600174	00000000000000025339	0	2	13	174	2019-01-05	NULL	NULL	NULL	NULL
600175	00000000000000027452	0	2	13	175	2019-01-05	NULL	NULL	NULL	NULL
600176	00000000000000028041	0	2	13	176	2019-01-05	NULL	NULL	NULL	NULL
600177	00000000000000028062	0	2	13	177	2019-01-05	NULL	NULL	NULL	NULL
600178	00000000000000029523	0	2	13	178	2019-01-05	NULL	NULL	NULL	NULL
600179	00000000000000030072	0	2	13	179	2019-01-05	NULL	NULL	NULL	NULL
600180	00000000000000030134	0	2	13	180	2019-01-05	NULL	NULL	NULL	NULL
600181	00000000000000030318	0	2	13	181	2019-01-05	NULL	NULL	NULL	NULL
600182	00000000000000031756	0	2	13	182	2019-01-05	NULL	NULL	NULL	NULL
600183	00000000000000032046	0	2	13	183	2019-01-05	NULL	NULL	NULL	NULL
600184	00000000000000033106	0	2	13	184	2019-01-05	NULL	NULL	NULL	NULL
600185	00000000000000033189	0	2	13	185	2019-01-05	NULL	NULL	NULL	NULL
600186	00000000000000033534	0	2	13	186	2019-01-05	NULL	NULL	NULL	NULL
600187	00000000000000033673	0	2	13	187	2019-01-05	NULL	NULL	NULL	NULL
600188	00000000000000033879	0	2	13	188	2019-01-05	NULL	NULL	NULL	NULL
600189	00000000000000034015	0	2	13	189	2019-01-05	NULL	NULL	NULL	NULL
600190	00000000000000034082	0	2	13	190	2019-01-05	NULL	NULL	NULL	NULL
600191	00000000000000034151	0	2	13	191	2019-01-05	NULL	NULL	NULL	NULL
600192	00000000000000034184	0	2	13	192	2019-01-05	NULL	NULL	NULL	NULL
600193	00000000000000034471	0	2	13	193	2019-01-05	NULL	NULL	NULL	NULL
600194	00000000000000035042	0	2	13	194	2019-01-05	NULL	NULL	NULL	NULL
600195	00000000000000035066	0	2	13	195	2019-01-05	NULL	NULL	NULL	NULL
600196	00000000000000035130	0	2	13	196	2019-01-05	NULL	NULL	NULL	NULL
600197	00000000000000035175	0	2	13	197	2019-01-05	NULL	NULL	NULL	NULL
600198	00000000000000035300	0	2	13	198	2019-01-05	NULL	NULL	NULL	NULL
600199	00000000000000035351	0	2	13	199	2019-01-05	NULL	NULL	NULL	NULL
600200	00000000000000035360	0	2	13	200	2019-01-05	NULL	NULL	NULL	NULL
600201	00000000000000036132	0	2	13	201	2019-01-05	NULL	NULL	NULL	NULL
600202	00000000000000036490	0	2	13	202	2019-01-05	NULL	NULL	NULL	NULL
600203	00000000000000036549	0	2	13	203	2019-01-05	NULL	NULL	NULL	NULL
600204	00000000000000036679	0	2	13	204	2019-01-05	NULL	NULL	NULL	NULL
600205	00000000000000036830	0	2	13	205	2019-01-05	NULL	NULL	NULL	NULL
600206	00000000000000036860	0	2	13	206	2019-01-05	NULL	NULL	NULL	NULL
600207	00000000000000036899	0	2	13	207	2019-01-05	NULL	NULL	NULL	NULL
600208	00000000000000037218	0	2	13	208	2019-01-05	NULL	NULL	NULL	NULL
600209	00000000000000037232	0	2	13	209	2019-01-05	NULL	NULL	NULL	NULL
600210	00000000000000037235	0	2	13	210	2019-01-05	NULL	NULL	NULL	NULL
600211	00000000000000037282	0	2	13	211	2019-01-05	NULL	NULL	NULL	NULL
600212	00000000000000037819	0	2	13	212	2019-01-05	NULL	NULL	NULL	NULL
600213	00000000000000037826	0	2	13	213	2019-01-05	NULL	NULL	NULL	NULL
600214	00000000000000037887	0	2	13	214	2019-01-05	NULL	NULL	NULL	NULL
600215	00000000000000037930	0	2	13	215	2019-01-05	NULL	NULL	NULL	NULL
600216	00000000000000038457	0	2	13	216	2019-01-05	NULL	NULL	NULL	NULL
600217	00000000000000039747	0	2	13	217	2019-01-05	NULL	NULL	NULL	NULL
600218	00000000000000040791	0	2	13	218	2019-01-05	NULL	NULL	NULL	NULL
600219	00000000000000041007	0	2	13	219	2019-01-05	NULL	NULL	NULL	NULL
600220	00000000000000041090	0	2	13	220	2019-01-05	NULL	NULL	NULL	NULL
600221	00000000000000041709	0	2	13	221	2019-01-05	NULL	NULL	NULL	NULL
600222	00000000000000042369	0	2	13	222	2019-01-05	NULL	NULL	NULL	NULL
600223	00000000000000042431	0	2	13	223	2019-01-05	NULL	NULL	NULL	NULL
600224	00000000000000042482	0	2	13	224	2019-01-05	NULL	NULL	NULL	NULL
600225	00000000000000042692	0	2	13	225	2019-01-05	NULL	NULL	NULL	NULL
600226	00000000000000043226	0	2	13	226	2019-01-05	NULL	NULL	NULL	NULL
600227	00000000000000043241	0	2	13	227	2019-01-05	NULL	NULL	NULL	NULL
600228	00000000000000043274	0	2	13	228	2019-01-05	NULL	NULL	NULL	NULL
600229	00000000000000043418	0	2	13	229	2019-01-05	NULL	NULL	NULL	NULL
600230	00000000000000043425	0	2	13	230	2019-01-05	NULL	NULL	NULL	NULL
600231	00000000000000043470	0	2	13	231	2019-01-05	NULL	NULL	NULL	NULL
600232	00000000000000043534	0	2	13	232	2019-01-05	NULL	NULL	NULL	NULL
600233	00000000000000043572	0	2	13	233	2019-01-05	NULL	NULL	NULL	NULL
600234	00000000000000043971	0	2	13	234	2019-01-05	NULL	NULL	NULL	NULL
600235	00000000000000044399	0	2	13	235	2019-01-05	NULL	NULL	NULL	NULL
600236	00000000000000044552	0	2	13	236	2019-01-05	NULL	NULL	NULL	NULL
600237	00000000000000044780	0	2	13	237	2019-01-05	NULL	NULL	NULL	NULL
600238	00000000000000045952	0	2	13	238	2019-01-05	NULL	NULL	NULL	NULL
600239	00000000000000046778	0	2	13	239	2019-01-05	NULL	NULL	NULL	NULL
600240	00000000000000047677	0	2	13	240	2019-01-05	NULL	NULL	NULL	NULL
600241	00000000000000048506	0	2	13	241	2019-01-05	NULL	NULL	NULL	NULL
600242	00000000000000048878	0	2	13	242	2019-01-05	NULL	NULL	NULL	NULL
600243	00000000000000049621	0	2	13	243	2019-01-05	NULL	NULL	NULL	NULL
600244	00000000000000049664	0	2	13	244	2019-01-05	NULL	NULL	NULL	NULL
600245	00000000000000049827	0	2	13	245	2019-01-05	NULL	NULL	NULL	NULL
600246	00000000000000050098	0	2	13	246	2019-01-05	NULL	NULL	NULL	NULL
600247	00000000000000050310	0	2	13	247	2019-01-05	NULL	NULL	NULL	NULL
600248	00000000000000050346	0	2	13	248	2019-01-05	NULL	NULL	NULL	NULL
600249	00000000000000050390	0	2	13	249	2019-01-05	NULL	NULL	NULL	NULL
600250	00000000000000050431	0	2	13	250	2019-01-05	NULL	NULL	NULL	NULL
600251	00000000000000050460	0	2	13	251	2019-01-05	NULL	NULL	NULL	NULL
600252	00000000000000050653	0	2	13	252	2019-01-05	NULL	NULL	NULL	NULL
600253	00000000000000050658	0	2	13	253	2019-01-05	NULL	NULL	NULL	NULL
600254	00000000000000051446	0	2	13	254	2019-01-05	NULL	NULL	NULL	NULL
600255	00000000000000053858	0	2	13	255	2019-01-05	NULL	NULL	NULL	NULL
600256	00000000000000053860	0	2	13	256	2019-01-05	NULL	NULL	NULL	NULL
600257	00000000000000055267	0	2	13	257	2019-01-05	NULL	NULL	NULL	NULL
600258	00000000000000056156	0	2	13	258	2019-01-05	NULL	NULL	NULL	NULL
600259	00000000000000056313	0	2	13	259	2019-01-05	NULL	NULL	NULL	NULL
600260	00000000000000057425	0	2	13	260	2019-01-05	NULL	NULL	NULL	NULL
600261	00000000000000057533	0	2	13	261	2019-01-05	NULL	NULL	NULL	NULL
600262	00000000000000057597	0	2	13	262	2019-01-05	NULL	NULL	NULL	NULL
600263	00000000000000058083	0	2	13	263	2019-01-05	NULL	NULL	NULL	NULL
600264	00000000000000058092	0	2	13	264	2019-01-05	NULL	NULL	NULL	NULL
600265	00000000000000058141	0	2	13	265	2019-01-05	NULL	NULL	NULL	NULL
600266	00000000000000060192	0	2	13	266	2019-01-05	NULL	NULL	NULL	NULL
600267	00000000000000060847	0	2	13	267	2019-01-05	NULL	NULL	NULL	NULL
600268	00000000000000061233	0	2	13	268	2019-01-05	NULL	NULL	NULL	NULL
600269	00000000000000063064	0	2	13	269	2019-01-05	NULL	NULL	NULL	NULL
600270	00000000000000064029	0	2	13	270	2019-01-05	NULL	NULL	NULL	NULL
600271	00000000000000064419	0	2	13	271	2019-01-05	NULL	NULL	NULL	NULL
600272	00000000000000064451	0	2	13	272	2019-01-05	NULL	NULL	NULL	NULL
600273	00000000000000064470	0	2	13	273	2019-01-05	NULL	NULL	NULL	NULL
600274	00000000000000066486	0	2	13	274	2019-01-05	NULL	NULL	NULL	NULL
600275	00000000000000066724	0	2	13	275	2019-01-05	NULL	NULL	NULL	NULL
600276	00000000000000066906	0	2	13	276	2019-01-05	NULL	NULL	NULL	NULL
600277	00000000000000067395	0	2	13	277	2019-01-05	NULL	NULL	NULL	NULL
600278	00000000000000068820	0	2	13	278	2019-01-05	NULL	NULL	NULL	NULL
600279	00000000000000068883	0	2	13	279	2019-01-05	NULL	NULL	NULL	NULL
600280	00000000000000068931	0	2	13	280	2019-01-05	NULL	NULL	NULL	NULL
600281	00000000000000069795	0	2	13	281	2019-01-05	NULL	NULL	NULL	NULL
600282	00000000000000069935	0	2	13	282	2019-01-05	NULL	NULL	NULL	NULL
600283	00000000000000070239	0	2	13	283	2019-01-05	NULL	NULL	NULL	NULL
600284	00000000000000070339	0	2	13	284	2019-01-05	NULL	NULL	NULL	NULL
600285	00000000000000070390	0	2	13	285	2019-01-05	NULL	NULL	NULL	NULL
600286	00000000000000070391	0	2	13	286	2019-01-05	NULL	NULL	NULL	NULL
600287	00000000000000070409	0	2	13	287	2019-01-05	NULL	NULL	NULL	NULL
600288	00000000000000070412	0	2	13	288	2019-01-05	NULL	NULL	NULL	NULL
600289	00000000000000070414	0	2	13	289	2019-01-05	NULL	NULL	NULL	NULL
600290	00000000000000070422	0	2	13	290	2019-01-05	NULL	NULL	NULL	NULL
600291	00000000000000070662	0	2	13	291	2019-01-05	NULL	NULL	NULL	NULL
600292	00000000000000070712	0	2	13	292	2019-01-05	NULL	NULL	NULL	NULL
600293	00000000000000071198	0	2	13	293	2019-01-05	NULL	NULL	NULL	NULL
600294	00000000000000071709	0	2	13	294	2019-01-05	NULL	NULL	NULL	NULL
600295	00000000000000073175	0	2	13	295	2019-01-05	NULL	NULL	NULL	NULL
600296	00000000000000073212	0	2	13	296	2019-01-05	NULL	NULL	NULL	NULL
600297	00000000000000074077	0	2	13	297	2019-01-05	NULL	NULL	NULL	NULL
600298	00000000000000074445	0	2	13	298	2019-01-05	NULL	NULL	NULL	NULL
600299	00000000000000075280	0	2	13	299	2019-01-05	NULL	NULL	NULL	NULL
600300	00000000000000075374	0	2	13	300	2019-01-05	NULL	NULL	NULL	NULL
600301	00000000000000075894	0	2	13	301	2019-01-05	NULL	NULL	NULL	NULL
600302	00000000000000075936	0	2	13	302	2019-01-05	NULL	NULL	NULL	NULL
600303	00000000000000076831	0	2	13	303	2019-01-05	NULL	NULL	NULL	NULL
600304	00000000000000079054	0	2	13	304	2019-01-05	NULL	NULL	NULL	NULL
600305	00000000000000079790	0	2	13	305	2019-01-05	NULL	NULL	NULL	NULL
600306	00000000000000080045	0	2	13	306	2019-01-05	NULL	NULL	NULL	NULL
600307	00000000000000081052	0	2	13	307	2019-01-05	NULL	NULL	NULL	NULL
600308	00000000000000081160	0	2	13	308	2019-01-05	NULL	NULL	NULL	NULL
600309	00000000000000081343	0	2	13	309	2019-01-05	NULL	NULL	NULL	NULL
600310	00000000000000081361	0	2	13	310	2019-01-05	NULL	NULL	NULL	NULL
600311	00000000000000081393	0	2	13	311	2019-01-05	NULL	NULL	NULL	NULL
600312	00000000000000081420	0	2	13	312	2019-01-05	NULL	NULL	NULL	NULL
600313	00000000000000081422	0	2	13	313	2019-01-05	NULL	NULL	NULL	NULL
600314	00000000000000081431	0	2	13	314	2019-01-05	NULL	NULL	NULL	NULL
600315	00000000000000081441	0	2	13	315	2019-01-05	NULL	NULL	NULL	NULL
600316	00000000000000081458	0	2	13	316	2019-01-05	NULL	NULL	NULL	NULL
600317	00000000000000081465	0	2	13	317	2019-01-05	NULL	NULL	NULL	NULL
600318	00000000000000081504	0	2	13	318	2019-01-05	NULL	NULL	NULL	NULL
600319	00000000000000081551	0	2	13	319	2019-01-05	NULL	NULL	NULL	NULL
600320	00000000000000081612	0	2	13	320	2019-01-05	NULL	NULL	NULL	NULL
600321	00000000000000081715	0	2	13	321	2019-01-05	NULL	NULL	NULL	NULL
600322	00000000000000081791	0	2	13	322	2019-01-05	NULL	NULL	NULL	NULL
600323	00000000000000083047	0	2	13	323	2019-01-05	NULL	NULL	NULL	NULL
600324	00000000000000084621	0	2	13	324	2019-01-05	NULL	NULL	NULL	NULL
600325	00000000000000084722	0	2	13	325	2019-01-05	NULL	NULL	NULL	NULL
600326	00000000000000084963	0	2	13	326	2019-01-05	NULL	NULL	NULL	NULL
600327	00000000000000085150	0	2	13	327	2019-01-05	NULL	NULL	NULL	NULL
600328	00000000000000085181	0	2	13	328	2019-01-05	NULL	NULL	NULL	NULL
600329	00000000000000085806	0	2	13	329	2019-01-05	NULL	NULL	NULL	NULL
600330	00000000000000086027	0	2	13	330	2019-01-05	NULL	NULL	NULL	NULL
600331	00000000000000086072	0	2	13	331	2019-01-05	NULL	NULL	NULL	NULL
600332	00000000000000086140	0	2	13	332	2019-01-05	NULL	NULL	NULL	NULL
600333	00000000000000086254	0	2	13	333	2019-01-05	NULL	NULL	NULL	NULL
