30	1029	840041029-BARRIO SAN CAYETANO	30	1.1.1.2.2.02.11	2016	4	2016	0.00	0	2017-04-01
31	1030	3993/2-TERCEROS	31	1.1.1.2.3.01.01	2016	6	2016	0.00	0	2017-04-01
32	1031	15059/0-IMPUESTO A LAS GANANCIAS	32	1.1.1.2.3.01.02	2016	6	2016	0.00	0	2017-04-01
33	1032	15000/2-INGRESOS BRUTOS - DPR	33	1.1.1.2.3.01.03	2016	6	2016	0.00	0	2017-04-01
34	1033	351/61-CUENTA DE TERCEROS - (NACIÓN)	34	1.1.1.2.3.02.01	2016	6	2016	0.00	0	2017-04-01
35	1034	RETENCIONES I.P.S.	35	1.1.1.2.8.01	2016	3	2016	0.00	0	2017-04-01
36	1035	INGRESOS  BRUTOS - D.P.R	36	1.1.1.2.8.02	2016	3	2016	0.00	0	2017-04-01
37	1036	RETENCIONES  IOMA	37	1.1.1.2.8.03	2016	3	2016	0.00	0	2017-04-01
38	1037	FONDO DE REPAROS	38	1.1.1.2.8.04	2016	3	2016	0.00	0	2017-04-01
39	1038	TASA INSPECCIÓN DE SEGURIDAD E HIGIENE	39	1.1.1.2.8.05	2016	3	2016	0.00	0	2017-04-01
40	1039	COPARTICIPACIÓN PROVINCIAL LEY 10559	40	1.1.1.2.8.06	2016	3	2016	0.00	0	2017-04-01
41	1040	COMISIONES BANCARIAS- PAGO FÁCIL	41	1.1.1.2.8.07	2016	3	2016	0.00	0	2017-04-01
42	1041	COMPENSACION EDEN ORD. 1764/84	42	1.1.1.2.8.08	2016	3	2016	0.00	0	2017-04-01
43	1042	CREDITO PFM - COPRONE	43	1.1.1.2.8.09	2016	3	2016	0.00	0	2017-04-01
44	1043	SISTEMA UNICO DE SEGURIDAD SOCIAL	44	1.1.1.2.8.10	2016	3	2016	0.00	0	2017-04-01
45	1044	COMISIONES BANCARIAS BAPRO PAGOS	45	1.1.1.2.8.11	2016	3	2016	0.00	0	2017-04-01
46	1045	VENTA DE BIENES DE USO	46	1.1.1.2.8.12	2016	3	2016	0.00	0	2017-04-01
47	1046	COMISIONES BANCO GALICIA	47	1.1.1.2.8.13	2016	3	2016	0.00	0	2017-04-01
48	1047	CONV. DE FORT. LOGISTICO (AF)	48	1.1.1.2.8.14	2016	3	2016	0.00	0	2017-04-01
49	1048	MOVIMIENTOS FIGURATIVOS MULTAS	49	1.1.1.2.8.15	2016	3	2016	0.00	0	2017-04-01
50	1049	COMISIONES CREDICOOP	50	1.1.1.2.8.16	2016	3	2016	0.00	0	2017-04-01
51	1050	RETENCIÓN TASA MUNICIPAL	51	1.1.1.2.8.17	2016	3	2016	0.00	0	2017-04-01
52	1051	INGRESOS PENDIENTES DE ACREDITACION	52	1.1.1.2.8.18	2016	3	2016	0.00	0	2017-04-01
53	1052	9950244/5-PLAZO FIJO CTA 50244/5	53	1.1.1.2.9.01	2016	3	2016	0.00	0	2017-04-01
54	1053	993994/9-PLAZO FIJO CTA 3994/9	54	1.1.1.2.9.02	2016	3	2016	0.00	0	2017-04-01
55	1054	9950407/6-PLAZO FIJO CTA 50407/6	55	1.1.1.2.9.03	2016	3	2016	0.00	0	2017-04-01
56	1055	9950516/1-PLAZO FIJO CTA 50516/1	56	1.1.1.2.9.04	2016	3	2016	0.00	0	2017-04-01
57	1056	9950540/6-PLAZO FIJO CTA 50540/6	57	1.1.1.2.9.05	2016	3	2016	0.00	0	2017-04-01
58	1057	9950541/3-PLAZO FIJO CTA 50541/3	58	1.1.1.2.9.06	2016	3	2016	0.00	0	2017-04-01
59	1058	99410/29-PLAZO FIJO CTA 410/29	59	1.1.1.2.9.07	2016	3	2016	0.00	0	2017-04-01
60	1059	41129/9-CTA COMITENTE 50244/5	60	1.1.1.2.9.08	2016	3	2016	0.00	0	2017-04-01
61	1060	OTRAS DISPONIBILIDADES	61	1.1.1.9	2016	1	2016	0.00	0	2017-04-01
62	1061	PLAZO FIJO 1	62	1.1.2.1.1.01	2016	3	2016	0.00	0	2017-04-01
63	1063	PRÉSTAMOS OTORGADOS	63	1.1.2.3	2016	1	2016	0.00	0	2017-04-01
64	1064	DEUDORES TRIBUTARIOS	64	1.1.3.1.1	2016	1	2016	0.00	0	2017-04-01
65	1065	DEUDORES NO TRIBUTARIOS	65	1.1.3.1.2	2016	1	2016	0.00	0	2017-04-01
66	1066	DEUDORES POR CONTRIBUCIONES DE MEJORAS	66	1.1.3.1.3	2016	1	2016	0.00	0	2017-04-01
67	1067	DEUDORES POR INGRESOS POR VENTA DE BIENES Y SERVICIOS	67	1.1.3.1.4	2016	1	2016	0.00	0	2017-04-01
68	1068	DEUDORES POR RENTAS DE LA PROPIEDAD	68	1.1.3.1.5	2016	1	2016	0.00	0	2017-04-01
69	1069	DEUDORES POR VENTA DE ACTIVOS FIJOS	69	1.1.3.1.6	2016	1	2016	0.00	0	2017-04-01
70	1070	DEUDORES POR TRANSFERENCIAS	70	1.1.3.1.7	2016	1	2016	0.00	0	2017-04-01
71	1071	DEUDORES POR CONTRIBUCIONES FIGURATIVAS	71	1.1.3.1.8	2016	1	2016	0.00	0	2017-04-01
72	1072	OTRAS CUENTAS A COBRAR	72	1.1.3.1.9	2016	1	2016	0.00	0	2017-04-01
73	1073	DOCUMENTOS A COBRAR	73	1.1.3.2	2016	1	2016	0.00	0	2017-04-01
74	1074	AGENTES DE PERCEPCIÓN	74	1.1.3.3.8	2016	1	2016	0.00	0	2017-04-01
75	1075	ADELANTOS A PROVEEDORES Y CONTRATISTAS	75	1.1.3.4.1	2016	1	2016	0.00	0	2017-04-01
76	1076	DEPÓSITO ALQUILER	76	1.1.3.4.2	2016	1	2016	0.00	0	2017-04-01
77	1077	OTROS ANTICIPOS	77	1.1.3.4.9	2016	1	2016	0.00	0	2017-04-01
78	1078	GASTOS PAGADOS POR ADELANTADO	78	1.1.3.5	2016	1	2016	0.00	0	2017-04-01
79	1079	DEUDORES MOROSOS	79	1.1.3.6	2016	1	2016	0.00	0	2017-04-01
80	1080	DEUDORES EN GESTIÓN JUDICIAL	80	1.1.3.7	2016	1	2016	0.00	0	2017-04-01
81	1084	GASTOS PAGADOS POR CUENTA DE TERCEROS	81	1.1.3.9.2	2016	1	2016	0.00	0	2017-04-01
82	1085	IVA CRÉDITO FISCAL	82	1.1.3.9.3	2016	1	2016	0.00	0	2017-04-01
83	1086	BANCO PROVINCIA - PRÉSTAMOS AL PERSONAL	83	1.1.3.9.6	2016	1	2016	0.00	0	2017-04-01
84	1087	PREVISIÓN PARA INCOBRABLES POR CUENTAS A COBRAR	84	1.1.4.1	2016	1	2016	0.00	0	2017-04-01
85	1088	PREVISIÓN PARA INCOBRABLES POR DOCUMENTOS A COBRAR	85	1.1.4.2	2016	1	2016	0.00	0	2017-04-01
86	1089	PREVISIÓN PARA INCOBRABLES DEUDORES MOROSOS	86	1.1.4.3	2016	1	2016	0.00	0	2017-04-01
87	1090	PREVISIÓN PARA INCOBRABLES DEUDORES EN GESTIÓN JUDICIAL	87	1.1.4.4	2016	1	2016	0.00	0	2017-04-01
88	1091	PREVISIÓN PARA INCOBRABLES POR OTROS CRÉDITOS	88	1.1.4.9	2016	1	2016	0.00	0	2017-04-01
89	1092	EXISTENCIAS DE PRODUCTOS TERMINADOS	89	1.1.5.1	2016	1	2016	0.00	0	2017-04-01
90	1093	EXISTENCIAS DE PRODUCTOS EN PROCESO	90	1.1.5.2	2016	1	2016	0.00	0	2017-04-01
91	1094	EXISTENCIAS DE MATERIALES, SUMINISTROS Y MATERIAS PRIMAS	91	1.1.5.3	2016	1	2016	0.00	0	2017-04-01
92	1095	OTROS ACTIVOS	92	1.1.9	2016	1	2016	0.00	0	2017-04-01
93	1096	DEUDORES TRIBUTARIOS	93	1.2.1.1.1	2016	1	2016	0.00	0	2017-04-01
94	1097	DEUDORES NO TRIBUTARIOS	94	1.2.1.1.2	2016	1	2016	0.00	0	2017-04-01
95	1098	DEUDORES POR CONTRIBUCIÓN DE MEJORAS	95	1.2.1.1.3	2016	1	2016	0.00	0	2017-04-01
96	1099	DEUDORES POR VENTA DE BIENES Y SERVICIOS	96	1.2.1.1.4	2016	1	2016	0.00	0	2017-04-01
97	1100	DEUDORES POR RENTAS DE LA PROPIEDAD	97	1.2.1.1.5	2016	1	2016	0.00	0	2017-04-01
98	1101	DEUDORES POR VENTA DE ACTIVOS FIJOS	98	1.2.1.1.6	2016	1	2016	0.00	0	2017-04-01
99	1102	DEUDORES POR TRANSFERENCIAS	99	1.2.1.1.7	2016	1	2016	0.00	0	2017-04-01
100	1103	DEUDORES POR CONTRIBUCIONES FIGURATIVAS	100	1.2.1.1.8	2016	1	2016	0.00	0	2017-04-01
101	1104	OTRAS CUENTAS A COBRAR	101	1.2.1.1.9	2016	1	2016	0.00	0	2017-04-01
102	1105	DOCUMENTOS A COBRAR A LARGO PLAZO	102	1.2.1.2	2016	1	2016	0.00	0	2017-04-01
103	1106	ADELANTOS A PROVEEDORES Y CONTRATISTAS A LARGO PLAZO	103	1.2.1.3	2016	1	2016	0.00	0	2017-04-01
104	1107	GASTOS PAGADOS POR ADELANTADO A LARGO PLAZO	104	1.2.1.4	2016	1	2016	0.00	0	2017-04-01
105	1108	OTROS CRÉDITOS A COBRAR A LARGO PLAZO	105	1.2.1.9	2016	1	2016	0.00	0	2017-04-01
106	1109	PREVISIÓN PARA INCOBRABLES POR CUENTAS A COBRAR A LARGO PLAZO	106	1.2.2.1	2016	1	2016	0.00	0	2017-04-01
107	1110	PREVISIÓN PARA INCOBRABLES POR DOCUMENTOS A COBRAR A LARGO PLAZO	107	1.2.2.2	2016	1	2016	0.00	0	2017-04-01
108	1111	PREVISIÓN PARA INCOBRABLES POR OTROS CRÉDITOS A COBRAR A LARGO P	108	1.2.2.9	2016	1	2016	0.00	0	2017-04-01
109	1112	ACCIONES	109	1.2.3.1.1	2016	1	2016	0.00	0	2017-04-01
110	1113	APORTES DE CAPITAL	110	1.2.3.1.2	2016	1	2016	0.00	0	2017-04-01
111	1114	TÍTULOS Y VALORES EN CARTERA	111	1.2.3.2.1	2016	1	2016	0.00	0	2017-04-01
112	1115	PARTICIPACIONES DE CAPITAL	112	1.2.3.3	2016	1	2016	0.00	0	2017-04-01
113	1116	PRÉSTAMOS OTORGADOS A LARGO PLAZO	113	1.2.3.4	2016	1	2016	0.00	0	2017-04-01
114	1117	EDIFICIOS E INSTALACIONES	114	1.2.4.1	2016	1	2016	0.00	0	2017-04-01
115	1118	TIERRAS Y TERRENOS	115	1.2.4.2	2016	1	2016	0.00	0	2017-04-01
116	1119	MAQUINARIA Y EQUIPO DE PRODUCCIÓN	116	1.2.4.3.1	2016	1	2016	0.00	0	2017-04-01
117	1120	EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN	117	1.2.4.3.2	2016	1	2016	0.00	0	2017-04-01
118	1121	EQUIPO SANITARIO Y DE LABORATORIO	118	1.2.4.3.3	2016	1	2016	0.00	0	2017-04-01
119	1122	EQUIPO DE COMUNICACIÓN Y SEÑALAMIENTO	119	1.2.4.3.4	2016	1	2016	0.00	0	2017-04-01
120	1123	EQUIPO EDUCACIONAL Y RECREATIVO	120	1.2.4.3.5	2016	1	2016	0.00	0	2017-04-01
121	1124	EQUIPOS PARA COMPUTACIÓN	121	1.2.4.3.6	2016	1	2016	0.00	0	2017-04-01
122	1125	EQUIPOS DE OFICINA Y MUEBLES	122	1.2.4.3.7	2016	1	2016	0.00	0	2017-04-01
123	1126	HERRAMIENTAS Y REPUESTOS MAYORES	123	1.2.4.3.8	2016	1	2016	0.00	0	2017-04-01
124	1127	EQUIPOS VARIOS	124	1.2.4.3.9	2016	1	2016	0.00	0	2017-04-01
125	1128	EQUIPO DE SEGURIDAD	125	1.2.4.4	2016	1	2016	0.00	0	2017-04-01
126	1129	CONSTRUCCIONES EN PROCESO EN BIENES DE DOMINIO PRIVADO	126	1.2.4.5	2016	1	2016	0.00	0	2017-04-01
127	1130	CONSTRUCCIONES EN PROCESO EN BIENES DE DOMINIO PÚBLICO	127	1.2.4.6	2016	1	2016	0.00	0	2017-04-01
128	1131	OTROS BIENES DE USO	128	1.2.4.9	2016	1	2016	0.00	0	2017-04-01
129	1132	(EDIFICIOS E INSTALACIONES)	129	1.2.5.1	2016	1	2016	0.00	0	2017-04-01
130	1133	(MAQUINARIA Y EQUIPO DE PRODUCCIÓN)	130	1.2.5.3.1	2016	1	2016	0.00	0	2017-04-01
131	1134	(EQUIPO DE TRANSPORTE, TRACCIÓN Y ELEVACIÓN)	131	1.2.5.3.2	2016	1	2016	0.00	0	2017-04-01
132	1135	(EQUIPO SANITARIO Y DE LABORATORIO)	132	1.2.5.3.3	2016	1	2016	0.00	0	2017-04-01
133	1136	(EQUIPO DE COMUNICACIÓN Y SEÑALAMIENTO)	133	1.2.5.3.4	2016	1	2016	0.00	0	2017-04-01
134	1137	(EQUIPO EDUCACIONAL Y RECREATIVO)	134	1.2.5.3.5	2016	1	2016	0.00	0	2017-04-01
135	1138	(EQUIPOS PARA COMPUTACIÓN)	135	1.2.5.3.6	2016	1	2016	0.00	0	2017-04-01
136	1139	(EQUIPOS DE OFICINA Y MUEBLES)	136	1.2.5.3.7	2016	1	2016	0.00	0	2017-04-01
137	1140	(HERRAMIENTAS Y REPUESTOS MAYORES)	137	1.2.5.3.8	2016	1	2016	0.00	0	2017-04-01
138	1141	(EQUIPOS VARIOS)	138	1.2.5.3.9	2016	1	2016	0.00	0	2017-04-01
139	1142	(EQUIPO DE SEGURIDAD)	139	1.2.5.4	2016	1	2016	0.00	0	2017-04-01
140	1143	(OTROS BIENES DE USO)	140	1.2.5.9	2016	1	2016	0.00	0	2017-04-01
141	1145	DERECHOS DE PROPIEDAD INTELECTUAL	141	1.2.6.1.1	2016	1	2016	0.00	0	2017-04-01
142	1146	MARCAS	142	1.2.6.1.2	2016	1	2016	0.00	0	2017-04-01
143	1147	PATENTES	143	1.2.6.1.3	2016	1	2016	0.00	0	2017-04-01
144	1148	COSTOS DE INVESTIGACIÓN	144	1.2.6.1.4	2016	1	2016	0.00	0	2017-04-01
145	1149	GASTOS DE ORGANIZACIÓN	145	1.2.6.1.5	2016	1	2016	0.00	0	2017-04-01
146	1151	AM AC DERECHOS DE PROPIEDAD INTELECTUAL	146	1.2.7.1.1	2016	1	2016	0.00	0	2017-04-01
147	1152	AM AC MARCAS	147	1.2.7.1.2	2016	1	2016	0.00	0	2017-04-01
148	1153	AM AC PATENTES	148	1.2.7.1.3	2016	1	2016	0.00	0	2017-04-01
149	1154	AM AC COSTOS DE INVESTIGACIÓN	149	1.2.7.1.4	2016	1	2016	0.00	0	2017-04-01
150	1155	AM AC GASTOS DE ORGANIZACIÓN	150	1.2.7.1.5	2016	1	2016	0.00	0	2017-04-01
151	1156	OTROS ACTIVOS A LARGO PLAZO	151	1.2.9	2016	1	2016	0.00	0	2017-04-01
152	2001	CUENTAS COMERCIALES A PAGAR	152	2.1.1.1	2016	10	2016	0.00	0	2017-04-01
153	2002	CONTRATISTAS	153	2.1.1.2	2016	10	2016	0.00	0	2017-04-01
154	2003	SUELDOS Y SALARIOS A PAGAR	154	2.1.1.3.1	2016	10	2016	0.00	0	2017-04-01
155	2004	CONTRIBUCIONES PATRONALES A PAGAR	155	2.1.1.3.2	2016	10	2016	0.00	0	2017-04-01
156	2009	RETENCIONES ENTIDADES SINDICALES	156	2.1.1.4.5	2016	15	2016	0.00	0	2017-04-01
157	2026	BANCO PROVINCIA DE BUENOS AIRES	157	2.1.1.5.1	2016	10	2016	0.00	0	2017-04-01
158	2027	IMPUESTOS INDIRECTOS	158	2.1.1.6.1	2016	10	2016	0.00	0	2017-04-01
159	2028	IMPUESTOS DIRECTOS	159	2.1.1.6.2	2016	10	2016	0.00	0	2017-04-01
160	2029	DERECHOS Y TASAS	160	2.1.1.6.3	2016	10	2016	0.00	0	2017-04-01
161	2030	MULTAS, RECARGOS Y GASTOS JUDICIALES	161	2.1.1.6.4	2016	10	2016	0.00	0	2017-04-01
162	2031	REGALÍAS	162	2.1.1.6.5	2016	10	2016	0.00	0	2017-04-01
163	2032	OTROS	163	2.1.1.6.9	2016	10	2016	0.00	0	2017-04-01
164	2033	INTERESES A PAGAR	164	2.1.1.7	2016	10	2016	0.00	0	2017-04-01
165	2034	TRANSFERENCIAS A PAGAR	165	2.1.1.8	2016	10	2016	0.00	0	2017-04-01
166	2035	PRÉSTAMOS OTORGADOS A PAGAR	166	2.1.1.9.1	2016	10	2016	0.00	0	2017-04-01
167	2036	TÍTULOS Y VALORES A PAGAR	167	2.1.1.9.2	2016	10	2016	0.00	0	2017-04-01
168	2037	AMORTIZACIÓN DEUDA INTERNA VENCIDA	168	2.1.1.9.3	2016	10	2016	0.00	0	2017-04-01
169	2038	AMORTIZACIÓN DEUDA EXTERNA VENCIDA	169	2.1.1.9.4	2016	10	2016	0.00	0	2017-04-01
170	2039	AMORTIZACIÓN PRÉSTAMOS INTERNOS	170	2.1.1.9.5	2016	10	2016	0.00	0	2017-04-01
171	2040	AMORTIZACIÓN PRÉSTAMOS EXTERNOS	171	2.1.1.9.6	2016	10	2016	0.00	0	2017-04-01
172	2041	TORNEOS JUVENILES BONAERENSES	172	2.1.1.9.9.01	2016	10	2016	0.00	0	2017-04-01
173	2042	PROGRAMA PAVIMENTO C-USO INTENSIVO DE RRHH (UGDE)	173	2.1.1.9.9.02	2016	15	2016	0.00	0	2017-04-01
174	2043	SUBSIDIO CONSTRUCCION HOGAR MADRES SOLTERAS	174	2.1.1.9.9.03	2016	15	2016	0.00	0	2017-04-01
175	2044	CONSTRUCCUIN VIVIENDAS ISLEÑAS	175	2.1.1.9.9.04	2016	15	2016	0.00	0	2017-04-01
176	2045	PROYECTO MANOS A LA OBRA	176	2.1.1.9.9.05	2016	15	2016	0.00	0	2017-04-01
177	2046	CENTRO CIVICO SAN CAYETANO	177	2.1.1.9.9.06	2016	15	2016	0.00	0	2017-04-01
178	2047	CENTRO DE SALUD Bº 9 DE JULIO	178	2.1.1.9.9.07	2016	15	2016	0.00	0	2017-04-01
179	2048	APORTE CONST.REDES DE AGUA SAN CAYETANO	179	2.1.1.9.9.08	2016	15	2016	0.00	0	2017-04-01
180	2049	APORTE PROVINCIAL MUSEO DEL AUTOMOVIL	180	2.1.1.9.9.09	2016	15	2016	0.00	0	2017-04-01
181	2050	FONDO TRATAMIENTOS QUIRURGICOS	181	2.1.1.9.9.10	2016	15	2016	0.00	0	2017-04-01
182	2051	DONACION FUNDACION Bº PROVINCIA	182	2.1.1.9.9.11	2016	15	2016	0.00	0	2017-04-01
183	2052	FONDO LEY 13163	183	2.1.1.9.9.12	2016	15	2016	0.00	0	2017-04-01
184	2053	APORTE CONSTRUCCION AGUA LA JOSEFA	184	2.1.1.9.9.13	2016	15	2016	0.00	0	2017-04-01
185	2054	APORTE PROVINCIAL CASA DE LOS COSTA	185	2.1.1.9.9.14	2016	15	2016	0.00	0	2017-04-01
186	2055	APORTE MINIST.DE TRABAJO Y SEG.SOC.DELA NACION	186	2.1.1.9.9.15	2016	15	2016	0.00	0	2017-04-01
187	2056	PROGRAMA DERECHOS Y OPORTUNIDADES PARA ADOLESCENTES	187	2.1.1.9.9.16	2016	15	2016	0.00	0	2017-04-01
188	2057	APORTE PROVINCIAL FONDOS PARA LA VIVIENDA	188	2.1.1.9.9.17	2016	15	2016	0.00	0	2017-04-01
189	2058	PROGRAMA INTENSIVO DE RECURSOS HUMANOS  U.G.D.	189	2.1.1.9.9.18	2016	15	2016	0.00	0	2017-04-01
190	2059	FONDO CONSTRUCCIÓN DE ESCUELAS	190	2.1.1.9.9.19	2016	15	2016	0.00	0	2017-04-01
191	2060	DERECHO DE OFICINA CERTIFICADO AP.AMBIENTAL	191	2.1.1.9.9.20	2016	15	2016	0.00	0	2017-04-01
192	2061	PLAN ALIMENTARIO MUNICIPAL AFECTADO	192	2.1.1.9.9.21	2016	15	2016	0.00	0	2017-04-01
193	2062	PLAN ALIMENTARIO CELÍACOS AFECTADO	193	2.1.1.9.9.22	2016	15	2016	0.00	0	2017-04-01
194	2063	SEÑALIZACIÓN CIRCUITO TURÍSTICO	194	2.1.1.9.9.23	2016	15	2016	0.00	0	2017-04-01
195	2064	CENTRO DE INFORM.TURÍSTICA Y FERIA ARTESANAL	195	2.1.1.9.9.24	2016	15	2016	0.00	0	2017-04-01
196	2065	TERAPIA INTENSIVA UNIDAD HOPS.SAN JOSÉ	196	2.1.1.9.9.25	2016	15	2016	0.00	0	2017-04-01
197	2066	FONDO ROTATIVO MICROEMPRENDIMIENTOS	197	2.1.1.9.9.26	2016	15	2016	0.00	0	2017-04-01
198	2067	PROGRAMA DE FORTALECIMIENTO MPAL.	198	2.1.1.9.9.27	2016	15	2016	0.00	0	2017-04-01
199	2068	OTRAS	199	2.1.1.9.9.99	2016	10	2016	0.00	0	2017-04-01
200	2071	PORCIÓN CORRIENTE DE DEUDAS NO DOCUMENTADAS A LARGO PLAZO	200	2.1.3.1	2016	10	2016	0.00	0	2017-04-01
201	2072	PORCIÓN CORRIENTE DE DEUDAS DOCUMENTADAS A LARGO PLAZO	201	2.1.3.2	2016	10	2016	0.00	0	2017-04-01
202	2074	PORCIÓN CORRIENTE DE PRÉSTAMOS A LARGO PLAZO	202	2.1.3.4	2016	10	2016	0.00	0	2017-04-01
203	2075	PORCIÓN CORRIENTE DE OTROS PASIVOS NO CORRIENTES	203	2.1.3.9	2016	10	2016	0.00	0	2017-04-01
204	2076	PASIVOS DIFERIDOS	204	2.1.4	2016	10	2016	0.00	0	2017-04-01
205	2077	PREVISIONES PARA AUTOSEGURO	205	2.1.5.1	2016	10	2016	0.00	0	2017-04-01
206	2078	OTRAS PREVISIONES	206	2.1.5.9	2016	10	2016	0.00	0	2017-04-01
207	2082	HONORARIOS Y COSTAS JUDICIALES	207	2.1.6.2.1.03	2016	15	2016	0.00	0	2017-04-01
208	2083	CONST. PLANTA TRAT .CLOACALES ARIEL DEL PLATA	208	2.1.6.2.1.04	2016	15	2016	0.00	0	2017-04-01
209	2084	PLAN FAMILIA PROPIETARIA	209	2.1.6.2.1.05	2016	15	2016	0.00	0	2017-04-01
210	2085	PROGRAMA INTENSIVO DE TRABAJO	210	2.1.6.2.1.06	2016	15	2016	0.00	0	2017-04-01
211	2102	OTROS	211	2.1.9.9	2016	10	2016	0.00	0	2017-04-01
212	2103	CUENTAS COMERCIALES A PAGAR A LARGO PLAZO	212	2.2.1.1	2016	8	2016	0.00	0	2017-04-01
213	2104	CONTRATISTAS A LARGO PLAZO	213	2.2.1.2	2016	10	2016	0.00	0	2017-04-01
214	2105	OTRAS DEUDAS CON PCIA.	214	2.2.1.3.9	2016	8	2016	0.00	0	2017-04-01
215	2106	BANCO PROVINCIA DE BUENOS AIRES	215	2.2.1.5.1	2016	8	2016	0.00	0	2017-04-01
216	2107	BANCO DE LA NACIÓN ARGENTINA	216	2.2.1.5.2	2016	8	2016	0.00	0	2017-04-01
217	2108	PRESTAMO BIRF	217	2.2.1.9.9.01	2016	8	2016	0.00	0	2017-04-01
218	2109	MORATORIA I:P:S: LEY 10867	218	2.2.1.9.9.02	2016	8	2016	0.00	0	2017-04-01
219	2110	PRESTAMO INSTITUTO DE LA VIVIENDA HEROES DE MALVINA	219	2.2.1.9.9.03	2016	8	2016	0.00	0	2017-04-01
220	2111	PRESTAMO INSTITUTO DE LA VIVIENDA ABUELOS	220	2.2.1.9.9.04	2016	8	2016	0.00	0	2017-04-01
221	2112	PRÉSTAMO LEY N° 11.192	221	2.2.1.9.9.05	2016	8	2016	0.00	0	2017-04-01
222	2113	DOCUMENTOS A PAGAR A LARGO PLAZO	222	2.2.2.1	2016	10	2016	0.00	0	2017-04-01
223	2115	DEUDA PÚBLICA EXTERNA	223	2.2.3.2	2016	10	2016	0.00	0	2017-04-01
